date,city,מחוז,age,דסק,pop,נותרים לחיסון,לא מחוסנים ולא מחלימים,מחלימים,מחלימים שהתחסנו,מחוסנים מלא,מחוסנים מלא שדעך חיסונם,מחוסנים ב3 מנות,בתהליך חיסון,מחוסנים מנה 1 ומעלה,אוכלוסיה פוטנציאלית לחיסון מנה 1,% מחוסנים מנה 1 מכלל האוכלוסיה,% מחוסנים מנה 1 מהפוטנציאל,מחוסנים מנה 2 מכלל האוכלוסיה,אוכלוסיה פוטנציאלית לחיסון מנה 2,% מחוסנים מנה 2,% מחוסנים מנה 2 ממתחסני מנה 1,מחוסנים מנה 3 ומעלה,אוכלוסיה פוטנציאלית לחיסון מנה 3,% מחוסנים מנה 3 מהפוטנציאל
25/08/2021,נתיב הגדוד,מחוז ירושלים,16_18,דסק כללי,0,0,0,0,0,3,3,0,0,6,0,0%,0%,6,0,0%,0%,0,0,0%
25/08/2021,"נתיב הל""ה",מחוז ירושלים,16_18,דסק כללי,33,8,8,1,0,11,13,0,0,24,33,73%,73%,24,24,73%,100%,0,0,0%
25/08/2021,נתיב העשרה,מחוז אשקלון,16_18,דסק כללי,48,0,0,1,5,16,28,0,0,49,48,102%,102%,44,49,92%,90%,0,0,0%
25/08/2021,נתיב השיירה,מחוז צפון,16_18,דסק כללי,18,0,0,2,0,4,11,0,2,17,17,94%,100%,15,15,83%,100%,0,0,0%
25/08/2021,נתיבות,מחוז דרום,16_18,דסק כללי,1961,361,361,521,139,304,519,0,117,1079,1941,55%,56%,859,999,44%,86%,0,0,0%
25/08/2021,נתניה - empty,מחוז מרכז,16_18,דסק כללי,0,0,0,3,4,63,57,0,11,135,0,0%,0%,124,0,0%,0%,0,0,0%
25/08/2021,נתניה - מזרח העיר,מחוז מרכז,16_18,דסק כללי,1877,160,160,154,92,431,973,1,66,1563,1826,83%,86%,1447,1521,77%,95%,1,0,0%
25/08/2021,נתניה - מרכז דרום,מחוז מרכז,16_18,דסק כללי,1069,277,277,194,76,156,333,2,31,598,1038,56%,58%,513,582,48%,88%,2,0,0%
25/08/2021,נתניה - מרכז צפון,מחוז מרכז,16_18,דסק כללי,873,147,147,107,52,162,347,1,57,619,846,71%,73%,529,582,61%,91%,1,0,0%
25/08/2021,נתניה - רצועת חוף דרום,מחוז מרכז,16_18,דסק כללי,1536,312,312,67,60,325,701,2,69,1157,1511,75%,77%,1054,1109,69%,95%,2,0,0%
25/08/2021,נתניה - רצועת חוף צפון,מחוז מרכז,16_18,דסק כללי,1865,534,534,123,77,345,686,3,97,1208,1829,65%,66%,1061,1146,57%,93%,3,0,0%
25/08/2021,נתניה - שכונות הדרום,מחוז מרכז,16_18,דסק כללי,1271,471,471,115,39,200,388,0,58,685,1245,54%,55%,608,650,48%,94%,0,0,0%
25/08/2021,סאג'ור,מחוז צפון,16_18,דסק ערבי,249,21,21,13,11,46,119,0,39,215,249,86%,86%,169,180,68%,94%,0,0,0%
25/08/2021,סאסא,מחוז צפון,16_18,דסק כללי,15,1,1,0,0,6,8,0,0,14,15,93%,93%,14,14,93%,100%,0,0,0%
25/08/2021,סביון,מחוז מרכז,16_18,דסק כללי,231,4,4,4,16,51,154,0,2,223,226,97%,99%,213,222,92%,96%,0,0,0%
25/08/2021,סגולה,מחוז אשקלון,16_18,דסק כללי,39,14,14,2,0,6,16,0,1,23,39,59%,59%,22,22,56%,100%,0,0,0%
25/08/2021,סואעד (חמרייה)(שבט),מחוז צפון,16_18,דסק ערבי,15,7,7,0,0,0,7,1,0,8,15,53%,53%,8,8,53%,100%,1,0,0%
25/08/2021,סולם,מחוז צפון,16_18,דסק ערבי,156,31,31,10,2,23,78,0,12,115,155,74%,74%,102,106,65%,96%,0,0,0%
25/08/2021,סוסיה,מחוז דרום,16_18,דסק כללי,120,55,55,11,1,17,35,0,1,54,119,45%,45%,52,53,43%,98%,0,0,0%
25/08/2021,סופה,מחוז דרום,16_18,דסק כללי,9,3,3,0,0,4,2,0,0,6,9,67%,67%,6,6,67%,100%,0,0,0%
25/08/2021,סח'נין,מחוז צפון,16_18,דסק ערבי,1849,405,405,127,158,250,737,0,172,1317,1836,71%,72%,1017,1185,55%,86%,0,0,0%
25/08/2021,סלמה,מחוז צפון,16_18,דסק ערבי,228,74,74,19,7,15,100,0,13,135,227,59%,59%,116,124,51%,94%,0,0,0%
25/08/2021,סלעית,מחוז מרכז,16_18,דסק כללי,48,4,4,1,2,11,29,0,1,43,47,90%,91%,42,42,88%,100%,0,0,0%
25/08/2021,סמר,מחוז דרום,16_18,דסק כללי,15,9,9,0,0,3,3,0,0,6,15,40%,40%,6,6,40%,100%,0,0,0%
25/08/2021,סנסנה,מחוז דרום,16_18,דסק כללי,21,0,0,4,4,10,30,0,0,44,20,210%,220%,41,43,195%,95%,0,0,0%
25/08/2021,סעד,מחוז דרום,16_18,דסק כללי,57,3,3,2,6,12,31,0,3,52,57,91%,91%,43,49,75%,88%,0,0,0%
25/08/2021,סער,מחוז צפון,16_18,דסק כללי,51,9,9,0,1,13,25,0,3,42,50,82%,84%,40,40,78%,100%,0,0,0%
25/08/2021,ספיר,מחוז דרום,16_18,דסק כללי,24,5,5,0,1,8,9,0,1,19,24,79%,79%,18,19,75%,95%,0,0,0%
25/08/2021,סתריה,מחוז מרכז,16_18,דסק כללי,30,7,7,2,1,7,11,0,2,21,30,70%,70%,18,19,60%,95%,0,0,0%
25/08/2021,ע'ג'ר,מחוז צפון,16_18,דסק ערבי,166,78,78,4,2,15,61,0,6,84,166,51%,51%,76,79,46%,96%,0,0,0%
25/08/2021,עבדון,מחוז צפון,16_18,דסק כללי,21,3,3,1,0,2,11,0,4,17,20,81%,85%,13,16,62%,81%,0,0,0%
25/08/2021,עברון,מחוז צפון,16_18,דסק כללי,33,0,0,0,0,17,15,0,1,33,33,100%,100%,32,33,97%,97%,0,0,0%
25/08/2021,עגור,מחוז ירושלים,16_18,דסק כללי,21,5,5,1,1,4,8,0,2,15,21,71%,71%,12,13,57%,92%,0,0,0%
25/08/2021,עדי,מחוז צפון,16_18,דסק כללי,99,15,15,1,6,21,55,1,0,83,97,84%,86%,81,83,82%,98%,1,0,0%
25/08/2021,עדנים,מחוז מרכז,16_18,דסק כללי,48,31,31,0,0,2,15,0,0,17,48,35%,35%,17,17,35%,100%,0,0,0%
25/08/2021,עוזה,מחוז אשקלון,16_18,דסק כללי,12,4,4,3,1,2,2,0,0,5,12,42%,42%,4,5,33%,80%,0,0,0%
25/08/2021,עוזייר,מחוז צפון,16_18,דסק ערבי,237,79,79,7,3,21,98,0,29,151,236,64%,64%,121,132,51%,92%,0,0,0%
25/08/2021,עולש,מחוז מרכז,16_18,דסק כללי,51,14,14,2,1,8,24,0,2,35,51,69%,69%,32,33,63%,97%,0,0,0%
25/08/2021,עומר,מחוז דרום,16_18,דסק כללי,386,0,0,4,16,147,273,4,11,451,383,117%,118%,427,443,111%,96%,4,0,0%
25/08/2021,עופר,מחוז חיפה,16_18,דסק כללי,18,2,2,1,0,5,10,0,0,15,18,83%,83%,15,15,83%,100%,0,0,0%
25/08/2021,עוצם,מחוז אשקלון,16_18,דסק כללי,54,34,34,3,1,7,8,0,1,17,54,31%,31%,15,16,28%,94%,0,0,0%
25/08/2021,עזוז,מחוז דרום,16_18,דסק כללי,3,0,0,1,1,1,0,0,0,2,1,67%,200%,2,2,67%,100%,0,0,0%
25/08/2021,עזר,מחוז אשקלון,16_18,דסק כללי,45,10,10,0,1,9,24,0,1,35,45,78%,78%,33,34,73%,97%,0,0,0%
25/08/2021,עזריאל,מחוז מרכז,16_18,דסק כללי,48,4,4,4,1,9,29,0,1,40,47,83%,85%,38,39,79%,97%,0,0,0%
25/08/2021,עזריה,מחוז מרכז,16_18,דסק כללי,63,5,5,8,7,13,28,0,2,50,61,79%,82%,45,49,71%,92%,0,0,0%
25/08/2021,עזריקם,מחוז אשקלון,16_18,דסק כללי,69,17,17,5,8,10,27,0,2,47,69,68%,68%,37,46,54%,80%,0,0,0%
25/08/2021,עטרת,מחוז מרכז,16_18,דסק כללי,93,43,43,2,5,12,27,0,4,48,90,52%,53%,42,47,45%,89%,0,0,0%
25/08/2021,עידן,מחוז דרום,16_18,דסק כללי,27,0,0,0,0,8,17,0,3,28,27,104%,104%,25,25,93%,100%,0,0,0%
25/08/2021,עיילבון,מחוז צפון,16_18,דסק ערבי,297,96,96,27,14,34,109,0,17,174,297,59%,59%,145,162,49%,90%,0,0,0%
25/08/2021,עיינות,מחוז מרכז,16_18,דסק כללי,120,94,94,1,0,2,23,0,0,25,119,21%,21%,25,25,21%,100%,0,0,0%
25/08/2021,עילוט,מחוז צפון,16_18,דסק ערבי,539,210,210,20,16,53,204,0,36,309,536,57%,58%,262,293,49%,89%,0,0,0%
25/08/2021,עין איילה,מחוז חיפה,16_18,דסק כללי,84,8,8,4,2,19,49,0,2,72,83,86%,87%,71,72,85%,99%,0,0,0%
25/08/2021,עין אל-אסד,מחוז צפון,16_18,דסק ערבי,54,9,9,3,0,13,23,0,6,42,54,78%,78%,36,37,67%,97%,0,0,0%
25/08/2021,עין גב,מחוז צפון,16_18,דסק כללי,21,9,9,0,0,3,8,0,1,12,21,57%,57%,11,11,52%,100%,0,0,0%
25/08/2021,עין גדי,מחוז דרום,16_18,דסק כללי,51,41,41,0,2,2,5,0,1,10,50,20%,20%,8,9,16%,89%,0,0,0%
25/08/2021,עין דור,מחוז צפון,16_18,דסק כללי,33,1,1,0,2,12,14,1,3,32,31,97%,103%,29,30,88%,97%,1,0,0%
25/08/2021,עין הבשור,מחוז דרום,16_18,דסק כללי,69,0,0,0,4,20,46,0,2,72,68,104%,106%,67,70,97%,96%,0,0,0%
25/08/2021,עין הוד,מחוז חיפה,16_18,דסק כללי,27,5,5,1,0,6,13,0,2,21,27,78%,78%,19,19,70%,100%,0,0,0%
25/08/2021,עין החורש,מחוז מרכז,16_18,דסק כללי,27,5,5,1,0,6,14,0,1,21,27,78%,78%,20,20,74%,100%,0,0,0%
25/08/2021,עין המפרץ,מחוז צפון,16_18,דסק כללי,54,16,16,1,1,8,28,0,0,37,54,69%,69%,36,37,67%,97%,0,0,0%
25/08/2021,"עין הנצי""ב",מחוז צפון,16_18,דסק כללי,36,17,17,0,4,6,9,0,0,19,35,53%,54%,16,19,44%,84%,0,0,0%
25/08/2021,עין העמק,מחוז צפון,16_18,דסק כללי,36,10,10,1,2,11,11,0,1,25,36,69%,69%,22,24,61%,92%,0,0,0%
25/08/2021,עין השופט,מחוז צפון,16_18,דסק כללי,30,1,1,0,1,10,15,1,2,29,30,97%,97%,27,28,90%,96%,1,0,0%
25/08/2021,עין השלושה,מחוז דרום,16_18,דסק כללי,9,0,0,0,0,5,4,1,0,10,9,111%,111%,10,10,111%,100%,1,0,0%
25/08/2021,עין ורד,מחוז מרכז,16_18,דסק כללי,96,0,0,4,2,30,59,1,8,100,96,104%,104%,92,95,96%,97%,1,0,0%
25/08/2021,עין זיוון,מחוז צפון,16_18,דסק כללי,15,0,0,0,0,4,10,0,2,16,15,107%,107%,14,15,93%,93%,0,0,0%
25/08/2021,עין חוד,מחוז חיפה,16_18,דסק כללי,18,7,7,0,0,1,8,0,2,11,18,61%,61%,10,10,56%,100%,0,0,0%
25/08/2021,עין חצבה,מחוז דרום,16_18,דסק כללי,0,0,0,0,0,0,1,0,0,1,0,0%,0%,1,0,0%,0%,0,0,0%
25/08/2021,עין חרוד (איחוד),מחוז צפון,16_18,דסק כללי,15,0,0,0,0,9,9,1,0,19,15,127%,127%,19,19,127%,100%,1,0,0%
25/08/2021,עין חרוד (מאוחד),מחוז צפון,16_18,דסק כללי,30,0,0,0,1,11,18,0,0,30,30,100%,100%,29,30,97%,97%,0,0,0%
25/08/2021,עין יהב,מחוז דרום,16_18,דסק כללי,54,8,8,0,0,16,26,0,4,46,54,85%,85%,42,43,78%,98%,0,0,0%
25/08/2021,עין יעקב,מחוז צפון,16_18,דסק כללי,51,6,6,3,3,15,23,0,1,42,51,82%,82%,39,41,76%,95%,0,0,0%
25/08/2021,"עין כרם-בי""ס חקלאי",מחוז ירושלים,16_18,דסק כללי,48,47,47,0,0,0,1,0,0,1,48,2%,2%,1,1,2%,100%,0,0,0%
25/08/2021,עין כרמל,מחוז חיפה,16_18,דסק כללי,54,11,11,1,0,11,28,0,3,42,54,78%,78%,40,40,74%,100%,0,0,0%
25/08/2021,עין מאהל,מחוז צפון,16_18,דסק ערבי,891,241,241,42,45,104,384,0,75,608,886,68%,69%,502,571,56%,88%,0,0,0%
25/08/2021,עין נקובא,מחוז ירושלים,16_18,דסק ערבי,249,73,73,25,19,42,66,1,23,151,247,61%,61%,116,138,47%,84%,1,0,0%
25/08/2021,עין עירון,מחוז חיפה,16_18,דסק כללי,24,2,2,1,0,6,14,0,1,21,24,88%,88%,20,20,83%,100%,0,0,0%
25/08/2021,עין צורים,מחוז אשקלון,16_18,דסק כללי,60,31,31,0,2,13,14,0,0,29,59,48%,49%,29,29,48%,100%,0,0,0%
25/08/2021,עין קנייא,מחוז צפון,16_18,דסק ערבי,121,24,24,6,9,24,47,0,11,91,121,75%,75%,72,84,60%,86%,0,0,0%
25/08/2021,עין ראפה,מחוז ירושלים,16_18,דסק ערבי,90,23,23,7,4,23,29,1,3,60,90,67%,67%,54,58,60%,93%,1,0,0%
25/08/2021,עין שמר,מחוז חיפה,16_18,דסק כללי,24,0,0,0,1,14,37,0,3,55,24,229%,229%,51,54,213%,94%,0,0,0%
25/08/2021,עין שריד,מחוז מרכז,16_18,דסק כללי,72,11,11,3,0,21,37,0,0,58,72,81%,81%,58,58,81%,100%,0,0,0%
25/08/2021,עין תמר,מחוז דרום,16_18,דסק כללי,6,0,0,0,0,2,3,0,1,6,6,100%,100%,6,6,100%,100%,0,0,0%
25/08/2021,עינת,מחוז מרכז,16_18,דסק כללי,45,1,1,0,0,14,30,0,0,44,45,98%,98%,44,44,98%,100%,0,0,0%
25/08/2021,עיר אובות,מחוז דרום,16_18,דסק כללי,0,0,0,0,0,0,1,0,0,1,0,0%,0%,1,0,0%,0%,0,0,0%
25/08/2021,עכו,מחוז צפון,16_18,דסק כללי,2211,549,549,140,89,386,891,5,151,1522,2184,69%,70%,1315,1402,59%,94%,5,0,0%
25/08/2021,עלומים,מחוז דרום,16_18,דסק כללי,30,9,9,0,0,4,16,0,1,21,30,70%,70%,20,20,67%,100%,0,0,0%
25/08/2021,עלי,מחוז מרכז,16_18,דסק כללי,219,2,2,22,13,47,127,1,7,195,216,89%,90%,179,192,82%,93%,1,0,0%
25/08/2021,עלי זהב,מחוז מרכז,16_18,דסק כללי,63,0,0,4,5,31,53,0,4,93,63,148%,148%,87,92,138%,95%,0,0,0%
25/08/2021,עלמה,מחוז צפון,16_18,דסק כללי,45,6,6,7,3,8,19,0,2,32,44,71%,73%,28,31,62%,90%,0,0,0%
25/08/2021,עלמון,מחוז מרכז,16_18,דסק כללי,72,0,0,6,4,24,35,1,2,66,72,92%,92%,61,64,85%,95%,1,0,0%
25/08/2021,עמוקה,מחוז צפון,16_18,דסק כללי,0,0,0,0,0,0,1,0,0,1,0,0%,0%,1,0,0%,0%,0,0,0%
25/08/2021,עמיחי,מחוז מרכז,16_18,דסק כללי,9,0,0,3,0,0,6,0,2,8,9,89%,89%,6,6,67%,100%,0,0,0%
25/08/2021,עמינדב,מחוז ירושלים,16_18,דסק כללי,36,0,0,0,1,12,29,0,0,42,36,117%,117%,41,42,114%,98%,0,0,0%
25/08/2021,עמיעד,מחוז צפון,16_18,דסק כללי,15,0,0,0,0,6,9,0,2,17,15,113%,113%,15,17,100%,88%,0,0,0%
25/08/2021,עמיעוז,מחוז דרום,16_18,דסק כללי,9,1,1,0,0,1,7,0,0,8,9,89%,89%,8,8,89%,100%,0,0,0%
25/08/2021,עמיקם,מחוז חיפה,16_18,דסק כללי,39,4,4,1,0,8,25,0,1,34,38,87%,89%,33,33,85%,100%,0,0,0%
25/08/2021,עמיר,מחוז צפון,16_18,דסק כללי,21,4,4,1,0,4,11,0,1,16,21,76%,76%,15,16,71%,94%,0,0,0%
25/08/2021,עמנואל,מחוז מרכז,16_18,דסק חרדי,193,81,81,52,4,13,35,0,8,60,191,31%,31%,48,57,25%,84%,0,0,0%
25/08/2021,עמקה,מחוז צפון,16_18,דסק כללי,30,8,8,1,1,11,6,0,3,21,29,70%,72%,18,19,60%,95%,0,0,0%
25/08/2021,ענב,מחוז מרכז,16_18,דסק כללי,30,7,7,4,3,7,7,0,2,19,30,63%,63%,14,17,47%,82%,0,0,0%
25/08/2021,עספיא,מחוז חיפה,16_18,דסק ערבי,628,153,153,36,28,94,236,0,81,439,625,70%,70%,336,372,54%,90%,0,0,0%
25/08/2021,עפולה,מחוז צפון,16_18,דסק כללי,2160,580,580,136,101,387,829,2,125,1444,2112,67%,68%,1261,1351,58%,93%,2,0,0%
25/08/2021,עפרה,מחוז מרכז,16_18,דסק כללי,200,0,0,10,5,58,125,0,9,197,196,99%,101%,186,193,93%,96%,0,0,0%
25/08/2021,עץ אפרים,מחוז מרכז,16_18,דסק כללי,111,14,14,8,9,33,46,0,1,89,108,80%,82%,82,89,74%,92%,0,0,0%
25/08/2021,עצמון שגב,מחוז צפון,16_18,דסק כללי,66,9,9,2,1,13,41,0,0,55,65,83%,85%,55,55,83%,100%,0,0,0%
25/08/2021,עראבה,לא ידוע,16_18,דסק ערבי,1747,526,526,101,69,245,646,0,160,1120,1738,64%,64%,913,1013,52%,90%,0,0,0%
25/08/2021,עראמשה,מחוז צפון,16_18,דסק ערבי,87,49,49,5,1,7,24,0,1,33,86,38%,38%,32,32,37%,100%,0,0,0%
25/08/2021,ערב אל נעים,מחוז צפון,16_18,דסק ערבי,69,23,23,17,1,2,21,0,5,29,69,42%,42%,23,27,33%,85%,0,0,0%
25/08/2021,ערד,מחוז דרום,16_18,דסק כללי,1062,36,36,89,113,220,495,3,106,937,1055,88%,89%,735,867,69%,85%,3,0,0%
25/08/2021,ערוגות,מחוז אשקלון,16_18,דסק כללי,54,9,9,0,3,9,33,0,0,45,51,83%,88%,45,45,83%,100%,0,0,0%
25/08/2021,ערערה,מחוז חיפה,16_18,דסק ערבי,1668,777,777,83,60,195,435,0,118,808,1665,48%,49%,638,728,38%,88%,0,0,0%
25/08/2021,ערערה-בנגב,מחוז דרום,16_18,דסק ערבי,1395,900,900,68,26,157,138,0,106,427,1393,31%,31%,301,381,22%,79%,0,0,0%
25/08/2021,עשרת,מחוז מרכז,16_18,דסק כללי,54,0,0,0,3,17,37,0,2,59,53,109%,111%,57,58,106%,98%,0,0,0%
25/08/2021,עתלית,מחוז חיפה,16_18,דסק כללי,359,58,58,9,6,91,180,0,15,292,357,81%,82%,277,283,77%,98%,0,0,0%
25/08/2021,עתניאל,מחוז דרום,16_18,דסק כללי,90,36,36,3,2,7,39,0,3,51,90,57%,57%,46,46,51%,100%,0,0,0%
25/08/2021,פארן,מחוז דרום,16_18,דסק כללי,36,16,16,1,0,3,15,0,1,19,36,53%,53%,18,18,50%,100%,0,0,0%
25/08/2021,פדואל,מחוז מרכז,16_18,דסק כללי,123,0,0,10,12,39,88,0,0,139,122,113%,114%,132,139,107%,95%,0,0,0%
25/08/2021,פדויים,מחוז דרום,16_18,דסק כללי,24,0,0,1,0,6,16,0,1,23,24,96%,96%,22,22,92%,100%,0,0,0%
25/08/2021,פדיה,מחוז מרכז,16_18,דסק כללי,39,4,4,2,4,7,21,0,1,33,39,85%,85%,29,33,74%,88%,0,0,0%
25/08/2021,פוריה - כפר עבודה,מחוז צפון,16_18,דסק כללי,15,6,6,0,0,2,5,0,2,9,15,60%,60%,7,9,47%,78%,0,0,0%
25/08/2021,פוריה - נווה עובד,מחוז צפון,16_18,דסק כללי,51,10,10,4,0,8,28,0,1,37,51,73%,73%,36,36,71%,100%,0,0,0%
25/08/2021,פוריה עילית,מחוז צפון,16_18,דסק כללי,48,10,10,0,0,9,24,0,5,38,48,79%,79%,34,34,71%,100%,0,0,0%
25/08/2021,פוריידיס,מחוז חיפה,16_18,דסק ערבי,805,207,207,36,35,81,363,0,83,562,798,70%,70%,457,495,57%,92%,0,0,0%
25/08/2021,פורת,מחוז מרכז,16_18,דסק כללי,66,16,16,9,4,12,22,0,3,41,65,62%,63%,34,40,52%,85%,0,0,0%
25/08/2021,פטיש,מחוז דרום,16_18,דסק כללי,39,3,3,4,5,13,14,0,0,32,36,82%,89%,29,30,74%,97%,0,0,0%
25/08/2021,פלך,מחוז צפון,16_18,דסק כללי,0,0,0,0,0,2,0,0,0,2,0,0%,0%,2,0,0%,0%,0,0,0%
25/08/2021,פלמחים,מחוז מרכז,16_18,דסק כללי,21,0,0,0,1,7,15,0,0,23,21,110%,110%,22,22,105%,100%,0,0,0%
25/08/2021,פני חבר,מחוז דרום,16_18,דסק כללי,102,73,73,3,4,5,15,0,2,26,102,25%,25%,20,23,20%,87%,0,0,0%
25/08/2021,פסגות,מחוז מרכז,16_18,דסק כללי,72,0,0,6,5,33,80,0,3,121,71,168%,170%,114,118,158%,97%,0,0,0%
25/08/2021,פסוטה,מחוז צפון,16_18,דסק ערבי,138,33,33,8,4,23,62,0,8,97,138,70%,70%,86,92,62%,93%,0,0,0%
25/08/2021,"פעמי תש""ז",מחוז דרום,16_18,דסק כללי,24,7,7,0,0,6,9,0,2,17,24,71%,71%,15,15,63%,100%,0,0,0%
25/08/2021,פצאל,מחוז ירושלים,16_18,דסק כללי,6,0,0,0,0,4,6,0,0,10,6,167%,167%,10,10,167%,100%,0,0,0%
25/08/2021,פקיעין (בוקייעה),מחוז צפון,16_18,דסק ערבי,294,49,49,40,11,56,117,0,21,205,292,70%,70%,179,196,61%,91%,0,0,0%
25/08/2021,פקיעין חדשה,מחוז צפון,16_18,דסק כללי,21,2,2,2,0,4,11,0,2,17,20,81%,85%,15,17,71%,88%,0,0,0%
25/08/2021,פרדס חנה-כרכור,מחוז חיפה,16_18,דסק כללי,1844,257,257,134,53,393,934,2,71,1453,1811,79%,80%,1350,1412,73%,96%,2,0,0%
25/08/2021,פרדסיה,מחוז מרכז,16_18,דסק כללי,268,12,12,5,5,78,155,0,13,251,266,94%,94%,240,244,90%,98%,0,0,0%
25/08/2021,פרוד,מחוז צפון,16_18,דסק כללי,9,0,0,1,0,4,6,0,2,12,8,133%,150%,10,10,111%,100%,0,0,0%
25/08/2021,פרזון,מחוז צפון,16_18,דסק כללי,12,0,0,0,1,7,7,0,1,16,11,133%,145%,15,15,125%,100%,0,0,0%
25/08/2021,פרי גן,מחוז דרום,16_18,דסק כללי,9,0,0,0,0,2,10,0,0,12,9,133%,133%,12,12,133%,100%,0,0,0%
25/08/2021,פתח תקווה - 1,מחוז מרכז,16_18,דסק כללי,111,16,16,7,6,22,55,0,5,88,110,79%,80%,79,86,71%,92%,0,0,0%
25/08/2021,פתח תקווה - 2,מחוז מרכז,16_18,דסק כללי,2106,22,22,65,114,547,1277,9,72,2019,2072,96%,97%,1881,1964,89%,96%,9,0,0%
25/08/2021,פתח תקווה - 3,מחוז מרכז,16_18,דסק כללי,0,0,0,0,0,1,5,0,2,8,0,0%,0%,6,0,0%,0%,0,0,0%
25/08/2021,פתח תקווה - 4,מחוז מרכז,16_18,דסק כללי,1409,498,498,129,63,220,445,0,54,782,1389,56%,56%,689,756,49%,91%,0,0,0%
25/08/2021,פתח תקווה - 5,מחוז מרכז,16_18,דסק כללי,1393,272,272,107,55,257,620,4,78,1014,1373,73%,74%,897,958,64%,94%,4,0,0%
25/08/2021,פתח תקווה - 6,מחוז מרכז,16_18,דסק כללי,1021,188,188,80,84,203,411,4,51,753,1005,74%,75%,630,714,62%,88%,4,0,0%
25/08/2021,פתח תקווה - 7,מחוז מרכז,16_18,דסק כללי,1886,252,252,62,92,418,995,4,63,1572,1870,83%,84%,1456,1533,77%,95%,4,0,0%
25/08/2021,פתח תקווה - 8,מחוז מרכז,16_18,דסק כללי,827,134,134,90,46,179,333,2,43,603,804,73%,75%,528,569,64%,93%,2,0,0%
25/08/2021,פתח תקווה - 9,מחוז מרכז,16_18,דסק כללי,1606,21,21,252,254,305,713,2,59,1333,1576,83%,85%,1056,1273,66%,83%,2,0,0%
25/08/2021,פתח תקווה - empty,מחוז מרכז,16_18,דסק כללי,0,0,0,3,0,102,32,0,11,145,0,0%,0%,136,0,0%,0%,0,0,0%
25/08/2021,פתחיה,מחוז מרכז,16_18,דסק כללי,39,1,1,0,3,13,22,0,0,38,39,97%,97%,35,37,90%,95%,0,0,0%
25/08/2021,צאלים,מחוז דרום,16_18,דסק כללי,15,0,0,0,0,9,8,0,0,17,15,113%,113%,17,17,113%,100%,0,0,0%
25/08/2021,צביה,מחוז צפון,16_18,דסק כללי,12,8,8,0,0,0,3,0,1,4,12,33%,33%,3,3,25%,100%,0,0,0%
25/08/2021,צבעון,מחוז צפון,16_18,דסק כללי,12,3,3,0,0,3,4,0,2,9,12,75%,75%,7,8,58%,88%,0,0,0%
25/08/2021,צובה,מחוז ירושלים,16_18,דסק כללי,21,0,0,1,2,26,17,0,1,46,20,219%,230%,44,46,210%,96%,0,0,0%
25/08/2021,צוחר,מחוז דרום,16_18,דסק כללי,18,0,0,0,2,6,16,0,2,26,18,144%,144%,22,25,122%,88%,0,0,0%
25/08/2021,צופים,מחוז מרכז,16_18,דסק כללי,108,0,0,3,11,39,77,0,0,127,106,118%,120%,119,127,110%,94%,0,0,0%
25/08/2021,צופית,מחוז מרכז,16_18,דסק כללי,78,14,14,1,2,20,38,1,2,63,77,81%,82%,60,63,77%,95%,1,0,0%
25/08/2021,צופר,מחוז דרום,16_18,דסק כללי,15,0,0,0,0,4,12,0,0,16,15,107%,107%,16,16,107%,100%,0,0,0%
25/08/2021,צוקי ים,מחוז מרכז,16_18,דסק כללי,15,11,11,0,0,1,3,0,0,4,15,27%,27%,4,4,27%,100%,0,0,0%
25/08/2021,צוקים,מחוז דרום,16_18,דסק כללי,18,12,12,0,0,2,3,0,1,6,18,33%,33%,6,6,33%,100%,0,0,0%
25/08/2021,צור הדסה,מחוז ירושלים,16_18,דסק כללי,527,90,90,16,22,110,269,0,20,421,525,80%,80%,388,404,74%,96%,0,0,0%
25/08/2021,צור יצחק,מחוז מרכז,16_18,דסק כללי,204,31,31,4,8,46,104,0,11,169,200,83%,85%,155,158,76%,98%,0,0,0%
25/08/2021,צור משה,מחוז מרכז,16_18,דסק כללי,232,22,22,8,6,56,139,0,1,202,231,87%,87%,198,201,85%,99%,0,0,0%
25/08/2021,צור נתן,מחוז מרכז,16_18,דסק כללי,12,0,0,0,0,5,10,0,0,15,12,125%,125%,15,15,125%,100%,0,0,0%
25/08/2021,צוריאל,מחוז צפון,16_18,דסק כללי,18,5,5,1,0,2,8,0,2,12,18,67%,67%,10,11,56%,91%,0,0,0%
25/08/2021,צורית,מחוז צפון,16_18,דסק כללי,45,0,0,1,3,15,29,0,0,47,44,104%,107%,44,47,98%,94%,0,0,0%
25/08/2021,ציפורי,מחוז צפון,16_18,דסק כללי,66,24,24,3,0,7,31,0,1,39,66,59%,59%,38,38,58%,100%,0,0,0%
25/08/2021,צלפון,מחוז ירושלים,16_18,דסק כללי,39,9,9,4,1,8,14,0,3,26,39,67%,67%,22,22,56%,100%,0,0,0%
25/08/2021,צנדלה,מחוז צפון,16_18,דסק ערבי,99,9,9,6,4,20,49,0,11,84,99,85%,85%,71,81,72%,88%,0,0,0%
25/08/2021,צפריה,מחוז מרכז,16_18,דסק כללי,45,0,0,2,2,15,26,0,0,43,45,96%,96%,41,43,91%,95%,0,0,0%
25/08/2021,צפרירים,מחוז ירושלים,16_18,דסק כללי,18,2,2,3,0,5,8,0,0,13,18,72%,72%,13,13,72%,100%,0,0,0%
